tconst,Title,Genres,runtime_minutes,vote_average,vote_count,budget_est,worldwide_gross,release_day,release_month,release_year
tt1714209,In the Land of Blood and Honey,"['Drama', 'Romance', 'War']",127,6.1,83,10000000.0,303877.0,23,12,2011
tt1740710,Mere Brother Ki Dulhan,"['Drama', 'Comedy', 'Romance']",139,6.3,33,5510000.0,18050000.0,9,9,2011
tt1547230,Judy Moody and the Not Bummer Summer,"['Comedy', 'Family']",91,4.7,27,20000000.0,14166853.0,10,6,2011
tt1720182,October Baby,['Drama'],107,6.8,56,1000000.0,5396618.0,30,10,2011
tt1454523,Black Bread,"['Crime', 'Drama']",108,7.1,54,6000000.0,3770657.0,29,4,2011
tt1379222,The Double Hour,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",95,6.2,45,3906840.0,4300000.0,15,4,2011
tt2043962,Twilight Portrait,['Drama'],105,7.1,16,20000.0,154098.0,11,11,2011
tt1339161,The Robber,"['Drama', 'Thriller', 'Crime']",96,6.6,43,3900000.0,208475.0,29,4,2011
tt2088012,Punch,['Drama'],110,6.4,18,4160000.0,34000000.0,2,12,2011
tt2653882,"Hetalia: Axis Powers: Paint It, White!","['History', 'Animation', 'Comedy']",80,7.7,16,250000.0,1950000.0,22,11,2011
tt1820462,Beremennyy,['Comedy'],81,2.4,11,2000000.0,8000000.0,11,11,2011
tt1651118,Chapiteau-Show,"['Comedy', 'Music']",207,6.5,16,2000000.0,393816.0,20,12,2011
tt1094241,Bride Flight,['Drama'],130,7.1,16,6400000.0,2556911.0,10,6,2011
tt0915463,Jackboots on Whitehall,"['War', 'Animation', 'Comedy']",87,5.1,16,6000000.0,20776.0,26,7,2011
tt1720254,Thank You,['Comedy'],140,5.2,30,13100000.0,4100000.0,8,4,2011
tt1796603,The Best Movie 3-DE,['Comedy'],102,3.0,8,6500000.0,9816332.0,11,11,2011
tt1565058,A Blood Pledge,['Horror'],88,5.0,17,125000.0,3470000.0,8,2,2011
tt1648099,Totally True Love,"['Drama', 'Action', 'Family']",83,6.6,20,1761562.0,2221278.0,3,3,2011
tt1386932,Ip Man 2,"['Action', 'History', 'Drama']",108,7.3,1053,12902809.0,36000000.0,28,1,2011
tt1504319,Road to Nowhere,"['Mystery', 'Thriller']",121,5.4,23,5000000.0,27046.0,10,6,2011
tt1544600,The Grace Card,['Drama'],101,6.5,18,200000.0,2295733.0,25,2,2011
tt2097245,Shadow Boxing 3. The Final Round,"['Action', 'Drama']",122,5.7,12,5000000.0,13645556.0,12,12,2011
tt1584131,The Last Godfather,"['Action', 'Comedy', 'Thriller']",100,4.9,9,13400000.0,16700000.0,11,4,2011
tt1206483,Labios Rojos,"['Drama', 'Comedy', 'Romance']",93,6.3,4,73476.0,134906.0,14,10,2011
tt1820555,On the Hook!,"['Comedy', 'Romance']",90,4.8,4,3000000.0,1957000.0,11,11,2011
tt1954381,Dhada,"['Crime', 'Drama']",147,1.0,1,4200000.0,350000.0,11,8,2011
tt3522566,"From Iran, a Separation",['Documentary'],52,8.7,6,500000.0,24400000.0,4,9,2011
tt1801113,The Worst Movie Ever!,"['Music', 'Comedy', 'Action', 'Science Fiction', 'Drama', 'Horror']",76,6.0,3,1100.0,25206.0,8,7,2011
tt0101414,Beauty and the Beast,"['Romance', 'Family', 'Animation', 'Fantasy']",84,7.7,5730,25000000.0,377350553.0,13,1,2012
tt0163651,American Pie,"['Comedy', 'Romance']",95,6.4,4316,11000000.0,235483004.0,9,7,1999
tt0118971,The Devil's Advocate,"['Drama', 'Mystery', 'Thriller', 'Fantasy']",144,7.3,2622,57000000.0,152944660.0,17,10,1997
tt0087843,Once Upon a Time in America,"['Drama', 'Crime']",229,8.4,2243,20000000.0,5472914.0,1,6,1984
tt0120611,Blade,"['Horror', 'Action']",120,6.6,3137,45000000.0,131183530.0,21,8,1998
tt1673434,The Twilight Saga: Breaking Dawn - Part 2,"['Adventure', 'Fantasy', 'Drama', 'Romance']",115,6.3,5130,120000000.0,829000000.0,16,11,2012
tt0061722,The Graduate,"['Comedy', 'Drama']",106,7.7,1545,3000000.0,104945305.0,21,12,1967
tt0187738,Blade II,"['Fantasy', 'Horror', 'Action', 'Thriller']",117,6.3,2553,54000000.0,155010032.0,22,3,2002
tt1568921,The Secret World of Arrietty,"['Fantasy', 'Animation', 'Family']",94,7.6,1234,23000000.0,145570827.0,17,2,2012
tt1214962,Seeking Justice,"['Action', 'Drama', 'Thriller']",105,5.9,524,17000000.0,14089528.0,16,3,2012
tt1726669,Killer Joe,"['Crime', 'Drama', 'Thriller']",102,6.5,703,10000000.0,3665069.0,27,7,2012
tt0938330,Silent Hill: Revelation 3D,"['Thriller', 'Horror', 'Mystery']",94,5.2,786,20000000.0,52302796.0,26,10,2012
tt1496025,Underworld: Awakening,"['Fantasy', 'Action', 'Horror']",88,6.2,2588,70000000.0,160112671.0,19,1,2012
tt1482459,The Lorax,"['Animation', 'Family']",86,6.4,1817,70000000.0,348840316.0,1,3,2012
tt1798188,From Up on Poppy Hill,"['Animation', 'Drama']",91,7.6,644,22000000.0,61037844.0,16,11,2012
tt1714203,Piranha 3DD,"['Horror', 'Thriller', 'Comedy']",83,4.2,509,5000000.0,8493728.0,1,6,2012
tt1491044,The Iceman,"['Thriller', 'Crime', 'Drama']",105,6.5,562,20000000.0,1969193.0,1,9,2012
tt1899353,The Raid,"['Action', 'Thriller', 'Crime']",101,7.4,1626,1100000.0,4105187.0,13,4,2012
tt0159273,Behind Enemy Lines,"['Action', 'Drama', 'Thriller', 'War']",106,6.1,705,40000000.0,91753202.0,30,11,2001
tt1634121,Intruders,"['Thriller', 'Horror', 'Fantasy']",100,5.4,263,13000000.0,3012210.0,30,3,2012
tt1707386,Les Misérables,"['History', 'Drama']",158,7.4,3283,61000000.0,441809770.0,25,12,2012
tt1945062,About Cherry,['Drama'],102,4.4,139,2500000.0,8315.0,21,9,2012
tt1925431,Fire with Fire,"['Action', 'Crime', 'Drama', 'Thriller']",97,5.6,339,20000000.0,4636169.0,31,8,2012
tt1867093,The Samaritan,['Thriller'],90,5.6,110,12000000.0,2521.0,17,5,2012
tt0309377,Blood Work,"['Crime', 'Thriller']",110,6.2,356,50000000.0,31794718.0,6,8,2002
tt1649444,[REC]³ Genesis,['Horror'],80,4.9,669,6400000.0,11019975.0,7,9,2012
tt1839492,Ruby Sparks,"['Comedy', 'Romance', 'Fantasy', 'Drama']",104,7.1,906,8000000.0,9128263.0,25,7,2012
tt1034314,Iron Sky,"['Action', 'Comedy', 'Science Fiction']",93,5.7,840,7500000.0,10109659.0,10,3,2012
tt0975645,Hitchcock,['Drama'],98,6.5,827,15700000.0,23570541.0,23,11,2012
tt1723642,HOUBA! On the Trail of the Marsupilami,"['Adventure', 'Comedy', 'Family']",105,5.1,477,50000000.0,48600000.0,3,4,2012
tt1410063,The Flowers of War,"['Drama', 'History', 'War']",146,7.4,333,94000000.0,95311434.0,18,12,2012
tt0337692,On the Road,"['Adventure', 'Drama']",137,5.6,518,25000000.0,8784318.0,21,12,2012
tt2053425,Rust and Bone,"['Drama', 'Romance']",123,7.2,769,15400000.0,25762027.0,23,11,2012
tt0186151,Frequency,"['Crime', 'Drama', 'Science Fiction', 'Thriller']",118,7.1,791,31000000.0,68106245.0,28,4,2000
tt2091473,Promised Land,['Drama'],106,6.2,378,15000000.0,8138788.0,28,12,2012
tt1854236,Love Is All You Need,"['Comedy', 'Romance', 'Drama']",116,5.9,155,5500000.0,16722143.0,10,10,2012
tt1996264,"For a Good Time, Call...","['Comedy', 'Drama']",85,5.8,167,850000.0,1243961.0,31,8,2012
tt1412386,The Best Exotic Marigold Hotel,"['Drama', 'Comedy']",124,6.9,756,10000000.0,136836156.0,25,5,2012
tt2375605,The Act of Killing,['Documentary'],115,7.8,326,1000000.0,444575.0,31,8,2012
tt1440345,This Must Be the Place,['Drama'],118,7.0,589,25000000.0,11790979.0,2,11,2012
tt2243621,The Snow Queen,"['Animation', 'Fantasy', 'Family']",76,5.6,74,7000000.0,12400000.0,31,12,2012
tt1659343,Universal Soldier: Day of Reckoning,"['Action', 'Science Fiction', 'Thriller']",114,5.3,192,11500000.0,1402307.0,30,11,2012
tt1456941,"Tomorrow, When the War Began","['Action', 'Adventure', 'Drama']",103,6.3,308,27000000.0,16504936.0,24,2,2012
tt1758830,This Is 40,['Comedy'],134,5.7,1296,35000000.0,88058786.0,21,12,2012
tt1536048,W.E.,"['Drama', 'Romance']",119,5.8,94,15000000.0,868439.0,3,2,2012
tt1372686,Coriolanus,"['Drama', 'Thriller']",123,6.0,215,7700000.0,1072602.0,19,1,2012
tt1480656,Cosmopolis,['Drama'],109,5.4,546,20500000.0,6063556.0,17,8,2012
tt1549589,Elles,['Drama'],96,5.5,74,4000000.0,911466.0,22,4,2012
tt2041488,Thunderstruck,['Comedy'],94,5.3,68,587211.0,587211.0,24,8,2012
tt1276419,A Royal Affair,"['Drama', 'History', 'Romance']",137,7.4,451,8000000.0,7594693.0,9,11,2012
tt1181614,Wuthering Heights,"['Drama', 'Romance']",124,6.1,115,5692172.0,1742215.0,9,4,2012
tt1885300,Best Man Down,"['Comedy', 'Drama']",90,6.3,79,1500000.0,1938.0,20,10,2012
tt2097307,Hit & Run,"['Action', 'Comedy', 'Romance']",100,5.7,312,2000000.0,14400000.0,22,8,2012
tt2063781,Smashed,"['Comedy', 'Drama']",85,6.4,134,500000.0,376597.0,12,10,2012
tt1602472,2 Days in New York,"['Comedy', 'Drama', 'Romance']",91,5.6,149,8000000.0,1653792.0,10,8,2012
tt1656192,Special Forces,"['Action', 'Drama', 'War']",109,6.6,217,10000000.0,3424648.0,12,10,2012
tt1772424,Where Do We Go Now?,"['Drama', 'Comedy']",110,7.4,89,21000000.0,6700000.0,11,5,2012
tt1507563,Dark Tide,"['Thriller', 'Adventure', 'Drama']",113,5.0,105,25000000.0,432274.0,30,3,2012
tt1438173,Bait,"['Action', 'Horror', 'Thriller']",93,5.5,358,30000000.0,32500000.0,14,9,2012
tt1742336,Your Sister's Sister,"['Drama', 'Comedy']",90,6.6,192,125000.0,3200000.0,14,6,2012
tt2215285,Madea's Witness Protection,"['Drama', 'Comedy', 'Crime']",114,5.6,81,20000000.0,66899242.0,29,6,2012
tt1783232,Conquest 1453,"['Adventure', 'Drama', 'Action', 'War']",160,6.3,81,2581561.0,9001826.0,16,2,2012
tt1788391,Kill List,"['Horror', 'Thriller', 'Crime']",95,6.1,332,500000.0,450275.0,4,1,2012
tt1603257,ATM,"['Horror', 'Thriller']",91,5.1,291,3000000.0,3010.0,6,4,2012
tt1440732,Bel Ami,"['Romance', 'Drama']",102,5.2,310,9000000.0,8303261.0,8,6,2012
tt1132449,Lay the Favorite,"['Drama', 'Comedy']",94,5.3,125,26350000.0,1576687.0,7,12,2012
tt2126362,Stitches,['Horror'],86,5.6,138,100000.0,95000.0,5,10,2012
tt2076176,My Way,['Drama'],148,6.4,150,27563396.0,29193330.0,16,4,2012
tt1756851,Twixt,"['Horror', 'Mystery', 'Fantasy', 'Comedy']",89,5.0,132,7000000.0,1300000.0,10,8,2012
tt1663321,Chicken with Plums,"['Comedy', 'Drama']",93,7.2,86,12000000.0,1428291.0,31,8,2012
tt1606384,My Way,"['Drama', 'Action', 'History', 'War']",137,7.6,113,25500000.0,16653488.0,20,4,2012
tt2318405,White Tiger,"['Action', 'Adventure', 'Fantasy', 'War']",105,5.5,41,11000000.0,7200000.0,6,6,2012
tt1230215,Not Fade Away,['Drama'],112,5.7,38,20000000.0,610792.0,21,12,2012
tt2321517,The Spy,"['Action', 'Thriller']",99,5.1,14,6000000.0,4588176.0,6,6,2012
tt2077833,Rowdy Rathore,['Action'],143,5.9,40,6700000.0,31000000.0,1,6,2012
tt2106741,The Bullet Vanishes,"['Action', 'Mystery']",108,6.5,29,12000000.0,117629.0,31,8,2012
tt1222815,Chimpanzee,['Documentary'],78,7.2,61,5000000.0,34823764.0,20,4,2012
tt1826660,Soulless,"['Comedy', 'Drama']",100,5.6,40,2800000.0,13218980.0,10,10,2012
tt2288121,That still Karloson!,"['Comedy', 'Fantasy', 'Family']",80,3.2,15,4000000.0,9938268.0,4,4,2012
tt1857842,Redd Inc.,"['Thriller', 'Horror', 'Comedy']",93,5.6,37,500000.0,1000000.0,3,11,2012
tt1934269,Yossi,"['Drama', 'Romance']",84,7.0,31,500000.0,116207.0,6,6,2012
tt1728986,Bol Bachchan,['Comedy'],155,5.9,35,12.0,17.0,6,7,2012
tt1259570,Neon Flesh,"['Thriller', 'Action', 'Comedy']",101,5.8,24,4364700.0,486756.0,24,2,2012
tt2304517,Bikini Spring Break,['Comedy'],87,3.6,24,500000.0,500000.0,26,6,2012
tt2186933,Luv Shuv Tey Chicken Khurana,['Comedy'],140,6.1,12,460000.0,1600000.0,2,11,2012
tt1954352,Crooked Arrows,['Drama'],95,6.7,22,13000000.0,1832541.0,18,5,2012
tt1728245,Corporal vs. Napoleon,['Comedy'],95,2.8,13,8000000.0,10365684.0,6,6,2012
tt1765729,Legatee,[],102,2.7,12,6500000.0,6969292.0,12,12,2012
tt2592500,"Mommies, Happy New Year!","['Comedy', 'Drama']",90,5.5,11,2000000.0,11666088.0,30,12,2012
tt2247692,2016: Obama's America,['Documentary'],87,4.4,28,2500000.0,33400000.0,13,7,2012
tt2389344,The Mistress,"['Romance', 'Drama']",125,6.4,7,22361.0,5876918.0,21,9,2012
tt2035599,"Pink Ribbons, Inc.",['Documentary'],97,6.8,6,900000.0,25000.0,21,4,2012
tt1831602,Carmen G,"['Thriller', 'Drama']",0,7.0,1,93.0,87.0,7,12,2012
tt1734586,Supercapitalist,['Thriller'],103,3.8,4,500000.0,15919.0,10,8,2012
tt2321541,The Date,"['Comedy', 'Romance']",83,4.5,1,3000000.0,849776.0,6,6,2012
tt2244376,Voracious,"['Comedy', 'Drama']",104,8.0,1,11178.0,34659.0,7,10,2012
tt2283916,Olivia's Cross,"['Drama', 'Drama']",15,10.0,1,3000.0,3000.0,6,9,2012
tt1564915,Seeking Nirvana,"['Comedy', 'Drama']",120,9.0,1,20.0,20.0,3,5,2012
tt2243629,The Thought Exchange,[],92,9.0,2,212.0,69.0,1,6,2012
tt2404297,Love and Germophobia,['Comedy'],10,5.0,1,99999999.0,499999999.0,1,1,2012
tt1951261,The Hangover Part III,['Comedy'],100,6.1,5130,103000000.0,362000072.0,23,5,2013
tt1985019,Austenland,"['Comedy', 'Romance']",97,6.6,283,4900000.0,2159041.0,16,8,2013
tt1308729,Bullet to the Head,"['Action', 'Crime', 'Thriller']",92,5.4,681,55000000.0,9489829.0,1,2,2013
tt0795461,Scary Movie 5,['Comedy'],86,4.7,1494,20000000.0,78378744.0,12,4,2013
tt1798709,Her,"['Romance', 'Science Fiction', 'Drama']",126,7.9,7776,23000000.0,47351251.0,18,12,2013
tt0338526,Van Helsing,"['Horror', 'Adventure', 'Action']",132,6.1,3047,160000000.0,300257475.0,7,5,2004
tt0094737,Big,"['Fantasy', 'Drama', 'Comedy', 'Romance', 'Family']",104,7.0,1813,18000000.0,151927281.0,3,6,1988
tt1691917,Planes,"['Animation', 'Family', 'Adventure', 'Comedy']",91,5.8,874,50000000.0,219788712.0,9,8,2013
tt1424310,Chinese Zodiac,"['Action', 'Adventure']",109,6.0,377,48000000.0,171339013.0,18,10,2013
tt2106476,The Hunt,['Drama'],116,8.0,1634,3800000.0,18309793.0,12,7,2013
tt2403021,The Green Inferno,"['Action', 'Adventure', 'Horror', 'Thriller']",100,5.2,619,5000000.0,6833445.0,2,11,2013
tt2016940,Man of Tai Chi,"['Action', 'Drama']",105,6.0,432,25000000.0,2054941.0,1,11,2013
tt1817273,The Place Beyond the Pines,"['Drama', 'Crime']",140,6.9,2781,15000000.0,35485608.0,27,3,2013
tt1935179,Mud,['Drama'],130,7.0,1592,10000000.0,21587700.0,10,5,2013
tt1374992,Upside Down,"['Romance', 'Science Fiction', 'Drama', 'Fantasy']",104,6.2,1645,60000000.0,8106475.0,14,3,2013
tt0356150,EuroTrip,['Comedy'],93,6.5,1205,25000000.0,20796847.0,20,2,2004
tt1764625,"Tad, the Lost Explorer","['Animation', 'Comedy', 'Adventure', 'Family']",90,5.8,264,10500000.0,23000000.0,28,6,2013
tt1321511,Oldboy,"['Drama', 'Thriller', 'Mystery', 'Action']",104,5.9,1032,30000000.0,5186767.0,27,11,2013
tt2101441,Spring Breakers,"['Drama', 'Crime']",94,5.0,2495,5000000.0,31724284.0,15,3,2013
tt1245492,This Is the End,"['Action', 'Comedy']",107,6.2,3789,32000000.0,126041322.0,12,6,2013
tt1762399,Walking with Dinosaurs,"['Animation', 'Family', 'Adventure']",87,5.4,210,80000000.0,126546518.0,20,12,2013
tt1531901,Byzantium,"['Drama', 'Fantasy', 'Thriller']",118,6.2,468,10000000.0,89237.0,28,6,2013
tt2005374,The Frozen Ground,"['Thriller', 'Crime']",105,6.3,762,27220000.0,5496951.0,23,8,2013
tt1433811,Disconnect,"['Drama', 'Thriller']",115,7.1,681,10000000.0,3428048.0,12,4,2013
tt2343793,Third Person,"['Drama', 'Romance']",137,5.9,342,28000000.0,1749201.0,1,12,2013
tt2017038,All Is Lost,"['Action', 'Adventure', 'Drama']",106,6.6,949,9000000.0,6108720.0,18,10,2013
tt1595656,To the Wonder,"['Drama', 'Romance']",112,5.9,266,112.0,587615.0,12,4,2013
tt1711425,21 & Over,['Comedy'],93,5.7,1020,13000000.0,48065672.0,1,3,2013
tt1540767,Apartment 1303 3D,['Horror'],101,3.7,171,5000000.0,3377891.0,25,7,2013
tt1487931,Khumba,"['Animation', 'Adventure', 'Family']",85,5.6,129,20000000.0,27187375.0,7,12,2013
tt0071455,Earthquake,"['Action', 'Drama', 'Thriller']",123,5.7,124,7000000.0,79666653.0,15,11,1974
tt1441395,Under the Skin,"['Thriller', 'Science Fiction', 'Drama']",108,6.1,1781,13300000.0,5735963.0,4,4,2014
tt2404461,The Past,"['Drama', 'Mystery']",130,7.3,252,11000000.0,10631747.0,19,12,2013
tt2103267,Adore,['Drama'],100,6.1,558,16000000.0,1575749.0,6,9,2013
tt2171867,Empire State,"['Action', 'Drama']",94,5.1,340,11000000.0,3639345.0,3,9,2013
tt1967545,Labor Day,['Drama'],111,6.9,546,18000000.0,20275812.0,27,12,2013
tt0765446,Escape from Planet Earth,"['Animation', 'Comedy', 'Adventure', 'Family', 'Science Fiction']",89,5.8,459,40000000.0,74597643.0,14,2,2013
tt1763264,No One Lives,"['Horror', 'Thriller']",86,5.7,250,2900000.0,74918.0,10,5,2013
tt0420238,The Tale of Despereaux,"['Adventure', 'Animation', 'Family']",93,5.8,464,60000000.0,86947965.0,19,12,2008
tt2132285,The Bling Ring,"['Drama', 'Crime']",90,5.4,2069,15000000.0,19145732.0,21,6,2013
tt3063516,Jackass Presents: Bad Grandpa,['Comedy'],92,6.0,928,15000000.0,151831537.0,25,10,2013
tt1731697,The Lords of Salem,"['Horror', 'Thriller']",101,5.3,445,1500000.0,1165882.0,19,4,2013
tt1376213,The Adventurer: The Curse of the Midas Box,"['Fantasy', 'Adventure', 'Family']",99,5.1,108,25000000.0,6399.0,5,12,2013
tt2294677,In a World...,['Comedy'],93,6.4,320,1000000.0,2963902.0,9,8,2013
tt1441951,Quartet,"['Drama', 'Comedy', 'Romance']",98,6.6,209,11000000.0,59520298.0,10,1,2013
tt2243389,I'm So Excited!,['Comedy'],90,5.8,364,5000000.0,11724119.0,28,6,2013
tt1684233,Welcome to the Punch,"['Action', 'Adventure', 'Crime']",99,5.8,370,8500000.0,9747.0,27,3,2013
tt1951181,The Immigrant,"['Drama', 'Romance']",117,6.2,438,16000000.0,5867686.0,6,10,2013
tt2359024,Blue Ruin,"['Crime', 'Thriller']",91,6.9,736,420000.0,993313.0,25,4,2014
tt2396566,20 Feet from Stardom,"['Documentary', 'Music']",89,7.4,127,1000000.0,5892466.0,14,6,2013
tt2112124,Chennai Express,"['Romance', 'Comedy', 'Action']",141,6.4,150,18000000.0,62000000.0,8,8,2013
tt1650048,Laurence Anyways,"['Drama', 'Romance']",168,7.8,364,9500000.0,12250.0,28,6,2013
tt1657510,Gimme Shelter,['Drama'],101,6.7,155,7500000.0,1359910.0,17,10,2013
tt2317225,The Machine,"['Science Fiction', 'Thriller']",92,6.0,460,1500000.0,314131.0,25,4,2013
tt1758595,Diana,"['Drama', 'Romance']",113,5.5,294,15000000.0,21766271.0,1,11,2013
tt1426329,Lovelace,['Drama'],92,6.0,366,10000000.0,1585582.0,9,8,2013
tt1780762,Aftershock,"['Horror', 'Thriller']",89,5.2,169,2000000.0,58510.0,10,5,2013
tt2278871,Blue Is the Warmest Color,"['Romance', 'Drama']",180,7.1,2367,4300000.0,10165694.0,25,10,2013
tt0060397,Fantastic Voyage,"['Adventure', 'Science Fiction']",100,6.8,184,5115000.0,12000000.0,24,8,1966
tt0479647,Bon Cop Bad Cop,"['Action', 'Comedy', 'Crime']",116,6.6,91,8000000.0,12671300.0,15,3,2013
tt1786751,CBGB,"['Drama', 'Music']",101,6.5,70,5000000.0,40400.0,11,10,2013
tt1932767,What Maisie Knew,['Drama'],93,7.1,236,6000000.0,1066471.0,2,5,2013
tt2357377,The Berlin File,"['Action', 'Thriller']",120,6.8,89,9000000.0,48965210.0,14,2,2013
tt2378281,Instructions Not Included,"['Comedy', 'Drama']",115,7.6,339,5500000.0,99067206.0,30,8,2013
tt2309961,Afflicted,"['Horror', 'Thriller']",85,6.3,275,318000.0,121179.0,4,4,2014
tt1464191,Decoding Annie Parker,['Drama'],91,6.0,49,2000000.0,48390.0,2,5,2014
tt1396226,Twice Born,"['Drama', 'Romance', 'War']",127,7.4,258,13000000.0,18295.0,5,12,2013
tt0094612,Action Jackson,"['Action', 'Adventure', 'Comedy', 'Crime', 'Drama']",96,5.2,81,7000000.0,20256975.0,12,2,1988
tt2103217,Maniac,['Horror'],89,6.0,471,6000000.0,31081.0,21,6,2013
tt1291580,Behind the Candelabra,"['Drama', 'Romance']",118,6.7,455,23000000.0,15600000.0,26,5,2013
tt0857190,The Sweeney,"['Action', 'Crime']",112,5.9,142,3730500.0,6294161.0,1,3,2013
tt2084989,Upstream Color,"['Drama', 'Science Fiction']",96,6.5,426,100000.0,444098.0,5,4,2013
tt1770734,Shadow Dancer,['Thriller'],101,6.0,125,6300000.0,1777709.0,31,5,2013
tt0086356,The Star Chamber,"['Action', 'Crime', 'Drama', 'Thriller']",105,6.1,60,8000000.0,5555305.0,5,8,1983
tt2377938,Special 26,"['Crime', 'Drama', 'Thriller']",144,7.3,80,7100000.0,18000000.0,8,2,2013
tt1662293,Nothing Left to Fear,['Horror'],100,4.8,84,3000000.0,1675381.0,4,10,2013
tt2649128,Metro,"['Action', 'Thriller']",130,6.4,117,13000000.0,4463059.0,3,3,2013
tt1701210,Black Gold,"['Adventure', 'Drama']",130,6.4,137,40000000.0,5446000.0,1,3,2013
tt2181931,English Vinglish,"['Comedy', 'Drama', 'Family']",134,7.5,111,2840000.0,11620000.0,14,2,2013
tt2363213,Ragnarok,"['Action', 'Adventure']",120,5.6,94,6500000.0,3721345.0,11,11,2013
tt0055608,Voyage to the Bottom of the Sea,"['Adventure', 'Drama', 'Science Fiction']",105,5.7,49,1580000.0,7000000.0,12,7,1961
tt2083231,Java Heat,"['Action', 'Crime', 'Drama', 'Thriller']",104,5.3,44,15000000.0,1061.0,16,4,2013
tt2359810,Raanjhanaa,"['Drama', 'Romance']",140,6.8,59,6400000.0,1171761.0,21,6,2013
tt1954701,A Coffee in Berlin,"['Drama', 'Comedy']",88,7.2,178,300000.0,2750275.0,15,11,2013
tt0817545,The Power of Few,"['Thriller', 'Action', 'Crime', 'Drama', 'Mystery']",96,5.0,37,4000000.0,45659.0,15,2,2013
tt0249516,Foodfight!,"['Animation', 'Action', 'Comedy', 'Family']",87,2.1,46,65000000.0,73706.0,7,5,2013
tt2511670,Jealousy,['Drama'],77,6.4,28,4000000.0,63946.0,3,10,2013
tt1847713,The Guillotines,"['Action', 'History', 'Adventure', 'Drama']",113,5.7,27,15000000.0,5290.0,14,6,2013
tt1659216,Spiders,"['Science Fiction', 'Thriller']",89,4.1,66,7000000.0,257019.0,8,2,2013
tt2459022,Lost in Thailand,"['Comedy', 'Adventure', 'Drama']",105,6.5,36,2200000.0,208000000.0,5,2,2013
tt1596753,Salinger,['Documentary'],125,6.5,31,2000000.0,650675.0,6,9,2013
tt2609758,A Madea Christmas,"['Comedy', 'Drama']",100,6.3,62,47000000.0,53396354.0,13,12,2013
tt2717558,On the Job,"['Action', 'Crime']",119,6.6,38,1052753.0,466088.0,27,9,2013
tt2855648,Madras Cafe,"['Thriller', 'Drama', 'Action']",130,6.9,54,5400000.0,6500000.0,23,8,2013
tt1068953,House of Good and Evil,"['Horror', 'Thriller']",108,4.5,22,150000.0,560000.0,26,4,2013
tt2298224,Holy Ghost People,"['Drama', 'Thriller']",93,4.4,16,2000000.0,120000.0,10,3,2013
tt2357926,Ramaiya Vastavaiya,"['Romance', 'Action', 'Comedy']",148,6.2,16,4600000.0,7300000.0,19,7,2013
tt1905041,Fast & Furious 6,"['Action', 'Thriller', 'Crime']",131,6.8,7077,160000000.0,550620594.0,22,5,2013
tt2106537,Matru Ki Bijlee Ka Mandola,"['Comedy', 'Drama']",151,5.7,29,6500000.0,8100000.0,11,1,2013
tt2476154,Grand Masti,"['Comedy', 'Drama', 'Romance']",137,4.4,15,4900000.0,19000000.0,13,9,2013
tt2182001,Legend No. 17,['Drama'],134,7.3,58,7720000.0,29523237.0,5,5,2013
tt2131698,Zaytoun,"['Drama', 'War', 'Adventure', 'Thriller']",107,6.9,16,8000000.0,42330.0,20,9,2013
tt2572764,Treasures O.K.,"['Comedy', 'Adventure', 'Romance']",110,4.3,6,6000000.0,1431461.0,6,6,2013
